,Supplies SubgroupNum,Supplies GroupNum,Region Num,Route To MarketNum,Opportunity Result,PREDICT
17337,8,2,0,2,Won,Loss
17338,2,0,5,2,Won,Loss
17339,8,2,6,0,Loss,Loss
17340,5,2,4,1,Loss,Loss
17341,5,2,1,2,Loss,Loss
17342,5,2,3,2,Loss,Loss
17343,4,0,4,0,Loss,Loss
17344,4,0,6,0,Loss,Loss
17345,8,2,1,1,Won,Loss
17346,7,0,6,2,Loss,Loss
17347,7,0,4,0,Loss,Loss
17348,4,0,4,0,Loss,Loss
17349,8,2,2,2,Loss,Loss
17350,5,2,3,2,Loss,Loss
17351,4,0,1,0,Loss,Loss
17352,4,0,1,0,Won,Loss
17353,0,0,0,0,Loss,Loss
17354,4,0,1,2,Loss,Loss
17355,10,0,1,0,Loss,Loss
17356,0,0,6,0,Loss,Loss
17357,2,0,0,2,Loss,Loss
17358,2,0,1,2,Loss,Loss
17359,5,2,0,0,Loss,Loss
17360,2,0,1,0,Loss,Loss
17361,6,2,3,2,Loss,Loss
17362,8,2,2,0,Loss,Loss
17363,5,2,1,2,Loss,Loss
17364,5,2,5,2,Loss,Loss
17365,8,2,1,4,Loss,Loss
17366,4,0,4,0,Loss,Loss
17367,0,0,6,0,Loss,Loss
17368,3,0,1,0,Won,Loss
17369,8,2,2,2,Loss,Loss
17370,5,2,2,2,Loss,Loss
17371,3,0,1,0,Loss,Loss
17372,8,2,3,2,Loss,Loss
17373,3,0,3,0,Loss,Loss
17374,5,2,4,2,Loss,Loss
17375,4,0,4,2,Loss,Loss
17376,8,2,5,0,Loss,Loss
17377,4,0,1,0,Loss,Loss
17378,5,2,3,0,Loss,Loss
17379,7,0,4,0,Loss,Loss
17380,2,0,6,2,Won,Loss
17381,10,0,0,2,Loss,Loss
17382,3,0,1,0,Loss,Loss
17383,7,0,3,0,Loss,Loss
17384,8,2,1,2,Won,Loss
17385,2,0,4,2,Won,Loss
17386,7,0,4,2,Won,Loss
17387,8,2,2,2,Loss,Loss
17388,5,2,5,2,Loss,Loss
17389,5,2,2,2,Loss,Loss
17390,3,0,5,2,Loss,Loss
17391,8,2,4,2,Won,Loss
17392,7,0,1,0,Loss,Loss
17393,4,0,1,0,Loss,Loss
17394,7,0,6,2,Won,Loss
17395,3,0,1,4,Won,Loss
17396,4,0,4,1,Loss,Loss
17397,8,2,1,0,Loss,Loss
17398,7,0,1,2,Loss,Loss
17399,4,0,4,0,Loss,Loss
17400,0,0,3,0,Loss,Loss
17401,2,0,5,0,Loss,Loss
17402,5,2,1,2,Loss,Loss
17403,8,2,5,0,Loss,Loss
17404,4,0,6,0,Loss,Loss
17405,3,0,1,0,Loss,Loss
17406,7,0,5,0,Won,Loss
17407,5,2,3,2,Won,Loss
17408,5,2,5,2,Loss,Loss
17409,10,0,6,0,Loss,Loss
17410,7,0,5,2,Loss,Loss
17411,2,0,1,0,Loss,Loss
17412,8,2,4,2,Loss,Loss
17413,3,0,3,0,Loss,Loss
17414,2,0,2,2,Won,Loss
17415,2,0,4,2,Loss,Loss
17416,5,2,4,2,Loss,Loss
17417,2,0,1,2,Loss,Loss
17418,2,0,2,4,Loss,Loss
17419,5,2,6,0,Won,Loss
17420,10,0,3,2,Loss,Loss
17421,2,0,3,2,Won,Loss
17422,4,0,4,0,Loss,Loss
17423,8,2,1,2,Loss,Loss
17424,3,0,4,4,Loss,Loss
17425,0,0,1,0,Loss,Loss
17426,5,2,5,0,Loss,Loss
17427,3,0,4,1,Loss,Loss
17428,4,0,5,0,Loss,Loss
17429,0,0,4,0,Loss,Loss
17430,2,0,4,1,Loss,Loss
17431,7,0,0,2,Loss,Loss
17432,3,0,4,4,Loss,Loss
17433,3,0,5,2,Loss,Loss
17434,3,0,0,2,Loss,Loss
17435,2,0,1,2,Loss,Loss
17436,5,2,5,2,Won,Loss
17437,7,0,6,2,Loss,Loss
17438,0,0,4,0,Loss,Loss
17439,5,2,4,0,Loss,Loss
17440,2,0,4,4,Loss,Loss
17441,0,0,4,2,Loss,Loss
17442,8,2,2,0,Loss,Loss
17443,0,0,0,2,Loss,Loss
17444,10,0,5,0,Loss,Loss
17445,7,0,3,0,Loss,Loss
17446,5,2,4,1,Loss,Loss
17447,7,0,5,2,Loss,Loss
17448,2,0,3,2,Loss,Loss
17449,8,2,0,2,Loss,Loss
17450,7,0,3,2,Loss,Loss
17451,8,2,5,0,Loss,Loss
17452,3,0,5,2,Loss,Loss
17453,7,0,2,0,Loss,Loss
17454,3,0,3,0,Loss,Loss
17455,0,0,2,0,Loss,Loss
17456,5,2,1,2,Loss,Loss
17457,2,0,1,0,Won,Loss
17458,7,0,1,2,Won,Loss
17459,7,0,3,0,Won,Loss
17460,5,2,3,2,Won,Loss
17461,5,2,4,0,Won,Loss
17462,2,0,2,2,Loss,Loss
17463,5,2,2,0,Loss,Loss
17464,7,0,3,0,Loss,Loss
17465,5,2,4,2,Loss,Loss
17466,7,0,4,2,Loss,Loss
17467,0,0,1,0,Loss,Loss
17468,2,0,0,2,Loss,Loss
17469,4,0,0,0,Loss,Loss
17470,2,0,3,2,Loss,Loss
17471,5,2,1,0,Loss,Loss
17472,5,2,3,0,Loss,Loss
17473,6,2,2,2,Loss,Loss
17474,7,0,1,2,Loss,Loss
17475,3,0,5,2,Loss,Loss
17476,3,0,4,2,Loss,Loss
17477,3,0,1,2,Loss,Loss
17478,5,2,2,2,Loss,Loss
17479,8,2,4,2,Loss,Loss
17480,2,0,6,0,Loss,Loss
17481,0,0,0,2,Loss,Loss
17482,5,2,5,0,Loss,Loss
17483,5,2,3,0,Loss,Loss
17484,5,2,1,0,Won,Loss
17485,1,1,0,2,Won,Loss
17486,0,0,1,1,Loss,Loss
17487,0,0,5,0,Loss,Loss
17488,4,0,4,0,Loss,Loss
17489,2,0,4,2,Won,Loss
17490,10,0,4,0,Loss,Loss
17491,8,2,4,0,Won,Loss
17492,6,2,5,0,Loss,Loss
17493,0,0,4,0,Loss,Loss
17494,10,0,0,0,Won,Loss
17495,0,0,4,0,Won,Loss
17496,10,0,2,2,Loss,Loss
17497,3,0,6,0,Loss,Loss
17498,3,0,1,0,Loss,Loss
17499,7,0,6,0,Loss,Loss
17500,5,2,1,0,Loss,Loss
17501,5,2,4,0,Won,Loss
17502,8,2,6,0,Won,Loss
17503,10,0,3,0,Loss,Loss
17504,5,2,3,2,Loss,Loss
17505,8,2,1,0,Loss,Loss
17506,3,0,1,2,Loss,Loss
17507,6,2,0,2,Won,Loss
17508,4,0,1,0,Won,Loss
17509,10,0,1,2,Won,Loss
17510,3,0,3,2,Loss,Loss
17511,8,2,2,0,Loss,Loss
17512,5,2,4,1,Won,Loss
17513,10,0,4,2,Loss,Loss
17514,3,0,1,2,Won,Loss
17515,3,0,4,2,Loss,Loss
17516,5,2,5,2,Loss,Loss
17517,8,2,1,2,Loss,Loss
17518,8,2,1,2,Loss,Loss
17519,5,2,1,2,Loss,Loss
17520,8,2,4,2,Won,Loss
17521,4,0,4,0,Won,Loss
17522,0,0,3,0,Loss,Loss
17523,10,0,0,2,Loss,Loss
17524,2,0,1,2,Loss,Loss
17525,3,0,1,2,Loss,Loss
17526,3,0,1,2,Loss,Loss
17527,2,0,1,2,Loss,Loss
17528,3,0,1,2,Loss,Loss
17529,5,2,6,2,Loss,Loss
17530,6,2,0,0,Loss,Loss
17531,4,0,1,2,Loss,Loss
17532,5,2,6,0,Won,Loss
17533,8,2,5,0,Loss,Loss
17534,0,0,1,0,Loss,Loss
17535,2,0,3,2,Loss,Loss
17536,8,2,3,0,Loss,Loss
17537,5,2,6,0,Won,Loss
17538,8,2,2,0,Loss,Loss
17539,5,2,2,2,Loss,Loss
17540,8,2,0,2,Loss,Loss
17541,4,0,5,2,Loss,Loss
17542,8,2,6,0,Loss,Loss
17543,0,0,3,0,Loss,Loss
17544,5,2,2,2,Loss,Loss
17545,7,0,4,0,Loss,Loss
17546,7,0,1,2,Loss,Loss
17547,7,0,4,3,Loss,Loss
17548,2,0,1,0,Loss,Loss
17549,2,0,4,0,Loss,Loss
17550,5,2,4,0,Won,Loss
17551,4,0,0,2,Loss,Loss
17552,0,0,2,2,Loss,Loss
17553,2,0,5,0,Won,Loss
17554,5,2,1,2,Loss,Loss
17555,5,2,1,0,Loss,Loss
17556,5,2,4,0,Won,Loss
17557,5,2,4,2,Loss,Loss
17558,6,2,4,0,Loss,Loss
17559,7,0,6,0,Loss,Loss
17560,3,0,1,2,Won,Loss
17561,3,0,4,0,Loss,Loss
17562,8,2,1,0,Loss,Loss
17563,7,0,1,4,Won,Loss
17564,8,2,1,0,Won,Loss
17565,0,0,6,0,Loss,Loss
17566,10,0,5,3,Loss,Loss
17567,0,0,2,0,Loss,Loss
17568,10,0,0,0,Loss,Loss
17569,2,0,3,0,Won,Loss
17570,7,0,0,2,Loss,Loss
17571,5,2,4,2,Won,Loss
17572,9,3,1,0,Loss,Loss
17573,2,0,3,2,Loss,Loss
17574,6,2,4,2,Loss,Loss
17575,2,0,1,2,Loss,Loss
17576,2,0,2,2,Loss,Loss
17577,5,2,6,0,Loss,Loss
17578,2,0,4,2,Loss,Loss
17579,3,0,0,0,Loss,Loss
17580,7,0,6,2,Won,Loss
17581,3,0,1,2,Loss,Loss
17582,10,0,4,0,Loss,Loss
17583,5,2,4,1,Loss,Loss
17584,5,2,0,2,Loss,Loss
17585,10,0,3,0,Loss,Loss
17586,5,2,0,0,Loss,Loss
17587,3,0,4,4,Loss,Loss
17588,7,0,1,0,Won,Loss
17589,2,0,0,0,Loss,Loss
17590,2,0,6,3,Loss,Loss
17591,0,0,4,4,Loss,Loss
17592,3,0,1,2,Loss,Loss
17593,3,0,6,2,Won,Loss
17594,0,0,4,0,Loss,Loss
17595,2,0,1,2,Won,Loss
17596,7,0,4,1,Loss,Loss
17597,8,2,1,0,Won,Loss
17598,5,2,4,2,Loss,Loss
17599,8,2,4,2,Won,Loss
17600,5,2,1,2,Loss,Loss
17601,4,0,3,2,Loss,Loss
17602,8,2,6,2,Loss,Loss
17603,4,0,2,0,Loss,Loss
17604,8,2,1,0,Loss,Loss
17605,0,0,6,2,Loss,Loss
17606,2,0,1,0,Won,Loss
17607,5,2,2,2,Loss,Loss
17608,2,0,1,0,Loss,Loss
17609,8,2,1,0,Loss,Loss
17610,3,0,1,0,Loss,Loss
17611,3,0,6,0,Loss,Loss
17612,3,0,4,2,Loss,Loss
17613,8,2,6,0,Loss,Loss
17614,8,2,4,2,Loss,Loss
17615,10,0,4,0,Loss,Loss
17616,5,2,2,0,Won,Loss
17617,2,0,5,2,Won,Loss
17618,5,2,3,4,Loss,Loss
17619,7,0,4,0,Loss,Loss
17620,3,0,1,2,Loss,Loss
17621,2,0,1,2,Loss,Loss
17622,5,2,5,0,Loss,Loss
17623,4,0,1,0,Loss,Loss
17624,1,1,4,0,Loss,Loss
17625,5,2,1,4,Loss,Loss
17626,8,2,1,0,Won,Loss
17627,6,2,1,2,Won,Loss
17628,2,0,2,2,Loss,Loss
17629,8,2,0,0,Loss,Loss
17630,5,2,1,0,Loss,Loss
17631,4,0,5,2,Won,Loss
17632,5,2,6,2,Loss,Loss
17633,6,2,2,0,Loss,Loss
17634,8,2,1,0,Loss,Loss
17635,5,2,6,2,Loss,Loss
17636,5,2,1,2,Won,Loss
17637,4,0,4,0,Loss,Loss
17638,8,2,1,0,Loss,Loss
17639,0,0,4,0,Won,Loss
17640,2,0,4,2,Loss,Loss
17641,4,0,6,2,Loss,Loss
17642,2,0,1,2,Loss,Loss
17643,10,0,5,0,Won,Loss
17644,5,2,5,2,Loss,Loss
17645,7,0,1,0,Loss,Loss
17646,5,2,5,0,Loss,Loss
17647,2,0,2,2,Loss,Loss
17648,0,0,0,0,Loss,Loss
17649,5,2,2,2,Won,Loss
17650,6,2,0,2,Loss,Loss
17651,0,0,1,0,Loss,Loss
17652,4,0,4,0,Loss,Loss
17653,2,0,1,2,Loss,Loss
17654,8,2,5,0,Loss,Loss
17655,7,0,4,2,Loss,Loss
17656,8,2,2,0,Loss,Loss
17657,2,0,2,0,Loss,Loss
17658,8,2,0,0,Loss,Loss
17659,2,0,1,2,Loss,Loss
17660,6,2,1,2,Won,Loss
17661,8,2,5,1,Loss,Loss
17662,8,2,0,0,Loss,Loss
17663,5,2,1,2,Won,Loss
17664,2,0,1,2,Won,Loss
17665,3,0,1,2,Won,Loss
17666,5,2,1,2,Won,Loss
17667,5,2,0,0,Won,Loss
17668,5,2,0,2,Won,Loss
17669,0,0,0,0,Loss,Loss
17670,8,2,2,2,Loss,Loss
17671,8,2,3,2,Loss,Loss
17672,5,2,1,0,Loss,Loss
17673,5,2,5,2,Loss,Loss
17674,8,2,5,0,Loss,Loss
17675,4,0,2,2,Loss,Loss
17676,0,0,4,0,Loss,Loss
17677,3,0,1,2,Won,Loss
17678,3,0,1,2,Loss,Loss
17679,2,0,5,0,Loss,Loss
17680,9,3,4,0,Loss,Loss
17681,8,2,2,0,Loss,Loss
17682,7,0,6,0,Loss,Loss
17683,8,2,2,0,Won,Loss
17684,2,0,1,2,Won,Loss
17685,10,0,3,2,Loss,Loss
17686,0,0,4,0,Loss,Loss
17687,4,0,4,2,Loss,Loss
17688,8,2,2,2,Loss,Loss
17689,3,0,0,2,Loss,Loss
17690,3,0,5,2,Won,Loss
17691,2,0,2,2,Loss,Loss
17692,2,0,3,0,Loss,Loss
17693,3,0,5,2,Won,Loss
17694,0,0,5,2,Loss,Loss
17695,4,0,6,0,Loss,Loss
17696,2,0,3,2,Loss,Loss
17697,6,2,6,2,Won,Loss
17698,5,2,0,0,Loss,Loss
17699,6,2,6,0,Loss,Loss
17700,3,0,3,2,Loss,Loss
17701,5,2,3,2,Loss,Loss
17702,2,0,0,0,Loss,Loss
17703,10,0,6,4,Loss,Loss
17704,3,0,3,2,Won,Loss
17705,2,0,1,2,Loss,Loss
17706,5,2,5,2,Loss,Loss
17707,0,0,6,0,Loss,Loss
17708,5,2,2,2,Loss,Loss
17709,5,2,4,2,Won,Loss
17710,7,0,4,3,Loss,Loss
17711,5,2,2,0,Won,Loss
17712,6,2,4,0,Loss,Loss
17713,0,0,1,2,Won,Loss
17714,2,0,5,0,Loss,Loss
17715,8,2,3,2,Loss,Loss
17716,5,2,3,2,Loss,Loss
17717,8,2,4,1,Loss,Loss
17718,3,0,2,2,Won,Loss
17719,0,0,4,1,Loss,Loss
17720,7,0,4,0,Won,Loss
17721,10,0,1,0,Loss,Loss
17722,3,0,1,2,Won,Loss
17723,8,2,4,2,Loss,Loss
17724,5,2,5,2,Loss,Loss
17725,5,2,2,0,Loss,Loss
17726,10,0,6,0,Loss,Loss
17727,7,0,4,0,Loss,Loss
17728,8,2,5,2,Loss,Loss
17729,10,0,6,0,Loss,Loss
17730,0,0,4,0,Won,Loss
17731,8,2,4,2,Loss,Loss
17732,5,2,6,0,Loss,Loss
17733,8,2,6,0,Loss,Loss
17734,0,0,5,0,Loss,Loss
17735,5,2,3,2,Won,Loss
17736,3,0,5,0,Loss,Loss
17737,10,0,1,1,Loss,Loss
17738,3,0,3,0,Loss,Loss
17739,2,0,2,0,Loss,Loss
17740,4,0,2,0,Loss,Loss
17741,8,2,1,0,Loss,Loss
17742,3,0,1,2,Loss,Loss
17743,5,2,1,0,Loss,Loss
17744,2,0,1,4,Loss,Loss
17745,0,0,2,2,Loss,Loss
17746,4,0,1,0,Won,Loss
17747,0,0,3,0,Loss,Loss
17748,5,2,0,0,Loss,Loss
17749,3,0,4,0,Loss,Loss
17750,5,2,1,0,Loss,Loss
17751,2,0,4,2,Loss,Loss
17752,5,2,3,2,Loss,Loss
17753,5,2,6,2,Won,Loss
17754,6,2,2,2,Loss,Loss
17755,7,0,4,2,Won,Loss
17756,8,2,3,0,Loss,Loss
17757,3,0,3,2,Won,Loss
17758,0,0,0,2,Loss,Loss
17759,0,0,1,2,Loss,Loss
17760,8,2,2,2,Won,Loss
17761,5,2,0,0,Loss,Loss
17762,0,0,3,2,Loss,Loss
17763,8,2,4,0,Won,Loss
17764,5,2,2,2,Loss,Loss
17765,5,2,3,0,Loss,Loss
17766,0,0,1,0,Loss,Loss
17767,2,0,6,2,Loss,Loss
17768,8,2,4,1,Loss,Loss
17769,5,2,2,2,Won,Loss
17770,6,2,4,1,Loss,Loss
17771,2,0,0,0,Won,Loss
17772,5,2,1,0,Loss,Loss
17773,5,2,4,2,Loss,Loss
17774,8,2,4,1,Loss,Loss
17775,10,0,0,0,Loss,Loss
17776,7,0,5,0,Won,Loss
17777,2,0,0,2,Loss,Loss
17778,2,0,1,2,Loss,Loss
17779,5,2,4,0,Loss,Loss
17780,6,2,1,0,Loss,Loss
17781,5,2,4,2,Won,Loss
17782,2,0,1,2,Won,Loss
17783,5,2,3,0,Loss,Loss
17784,5,2,5,2,Won,Loss
17785,5,2,1,0,Loss,Loss
17786,0,0,6,0,Loss,Loss
17787,7,0,6,2,Loss,Loss
17788,2,0,0,2,Won,Loss
17789,7,0,5,2,Loss,Loss
17790,2,0,2,2,Loss,Loss
17791,8,2,3,0,Loss,Loss
17792,2,0,1,2,Loss,Loss
17793,2,0,3,0,Loss,Loss
17794,4,0,4,3,Loss,Loss
17795,7,0,4,1,Won,Loss
17796,10,0,1,0,Loss,Loss
17797,5,2,2,2,Loss,Loss
17798,3,0,4,2,Won,Loss
17799,8,2,1,2,Loss,Loss
17800,3,0,6,0,Loss,Loss
17801,0,0,5,2,Loss,Loss
17802,5,2,4,2,Loss,Loss
17803,0,0,0,0,Loss,Loss
17804,3,0,2,2,Won,Loss
17805,2,0,3,0,Loss,Loss
17806,4,0,4,0,Loss,Loss
17807,2,0,1,0,Loss,Loss
17808,5,2,4,2,Won,Loss
17809,0,0,4,2,Loss,Loss
17810,10,0,5,2,Loss,Loss
17811,2,0,2,0,Loss,Loss
17812,3,0,2,2,Loss,Loss
17813,3,0,6,2,Loss,Loss
17814,7,0,1,4,Loss,Loss
17815,2,0,3,2,Loss,Loss
17816,7,0,1,0,Loss,Loss
17817,0,0,1,0,Won,Loss
17818,8,2,2,2,Loss,Loss
17819,4,0,5,0,Loss,Loss
17820,2,0,4,4,Won,Loss
17821,8,2,0,2,Won,Loss
17822,2,0,3,0,Won,Loss
17823,8,2,2,0,Loss,Loss
17824,8,2,1,0,Loss,Loss
17825,0,0,0,2,Loss,Loss
17826,6,2,4,0,Loss,Loss
17827,0,0,1,2,Won,Loss
17828,2,0,5,0,Loss,Loss
17829,3,0,2,2,Loss,Loss
17830,5,2,1,2,Loss,Loss
17831,3,0,2,2,Loss,Loss
17832,2,0,4,0,Loss,Loss
17833,5,2,6,2,Won,Loss
17834,0,0,5,4,Won,Loss
17835,8,2,1,0,Loss,Loss
17836,3,0,3,2,Won,Loss
17837,3,0,4,0,Won,Loss
17838,8,2,5,0,Loss,Loss
17839,2,0,1,0,Loss,Loss
17840,3,0,0,2,Won,Loss
17841,2,0,3,0,Loss,Loss
17842,7,0,6,2,Won,Loss
17843,3,0,1,0,Loss,Loss
17844,0,0,0,2,Won,Loss
17845,0,0,1,0,Loss,Loss
17846,2,0,4,0,Won,Loss
17847,8,2,4,4,Loss,Loss
17848,5,2,1,0,Loss,Loss
17849,5,2,6,0,Loss,Loss
17850,3,0,5,2,Won,Loss
17851,3,0,3,0,Loss,Loss
17852,3,0,4,2,Loss,Loss
17853,2,0,0,2,Won,Loss
17854,8,2,1,0,Loss,Loss
17855,0,0,3,0,Loss,Loss
17856,7,0,2,0,Loss,Loss
17857,3,0,4,2,Loss,Loss
17858,2,0,4,0,Loss,Loss
17859,8,2,1,0,Loss,Loss
17860,2,0,4,0,Loss,Loss
17861,0,0,1,0,Loss,Loss
17862,2,0,2,0,Won,Loss
17863,8,2,2,0,Won,Loss
17864,5,2,4,2,Won,Loss
17865,3,0,6,2,Loss,Loss
17866,5,2,4,0,Loss,Loss
17867,5,2,6,0,Won,Loss
17868,5,2,3,0,Loss,Loss
17869,5,2,4,2,Loss,Loss
17870,8,2,3,2,Loss,Loss
17871,7,0,5,0,Won,Loss
17872,3,0,5,2,Loss,Loss
17873,10,0,1,2,Won,Loss
17874,10,0,4,2,Loss,Loss
17875,8,2,1,2,Loss,Loss
17876,2,0,4,1,Loss,Loss
17877,10,0,0,0,Loss,Loss
17878,4,0,5,0,Loss,Loss
17879,4,0,4,0,Loss,Loss
17880,5,2,2,0,Won,Loss
17881,3,0,4,2,Won,Loss
17882,7,0,4,0,Loss,Loss
17883,10,0,1,0,Won,Loss
17884,3,0,2,2,Won,Loss
17885,7,0,3,2,Loss,Loss
17886,0,0,4,0,Won,Loss
17887,3,0,6,0,Loss,Loss
17888,5,2,4,1,Won,Loss
17889,2,0,1,0,Loss,Loss
17890,5,2,5,2,Loss,Loss
17891,8,2,2,0,Loss,Loss
17892,5,2,4,0,Loss,Loss
17893,4,0,1,0,Loss,Loss
17894,7,0,5,0,Loss,Loss
17895,5,2,5,2,Loss,Loss
17896,3,0,5,2,Loss,Loss
17897,8,2,1,0,Won,Loss
17898,2,0,4,4,Loss,Loss
17899,5,2,5,2,Loss,Loss
17900,5,2,2,2,Loss,Loss
17901,2,0,1,2,Won,Loss
17902,2,0,6,0,Loss,Loss
17903,3,0,5,0,Loss,Loss
17904,5,2,4,2,Loss,Loss
17905,2,0,5,0,Loss,Loss
17906,6,2,5,2,Loss,Loss
17907,3,0,1,2,Won,Loss
17908,10,0,0,2,Loss,Loss
17909,3,0,6,2,Loss,Loss
17910,2,0,6,4,Loss,Loss
17911,4,0,1,0,Won,Loss
17912,2,0,5,3,Loss,Loss
17913,6,2,2,2,Loss,Loss
17914,3,0,0,2,Loss,Loss
17915,0,0,1,0,Loss,Loss
17916,8,2,5,0,Loss,Loss
17917,8,2,5,2,Won,Loss
17918,3,0,2,2,Loss,Loss
17919,2,0,2,2,Loss,Loss
17920,3,0,1,0,Loss,Loss
17921,0,0,4,2,Won,Loss
17922,6,2,6,0,Loss,Loss
17923,10,0,1,2,Loss,Loss
17924,8,2,1,1,Loss,Loss
17925,8,2,4,1,Loss,Loss
17926,2,0,4,2,Loss,Loss
17927,8,2,0,2,Won,Loss
17928,10,0,4,2,Loss,Loss
17929,3,0,1,0,Loss,Loss
17930,2,0,6,2,Loss,Loss
17931,2,0,4,0,Won,Loss
17932,2,0,4,0,Loss,Loss
17933,2,0,1,2,Loss,Loss
17934,5,2,1,2,Loss,Loss
17935,8,2,2,2,Loss,Loss
17936,0,0,0,0,Loss,Loss
17937,5,2,5,0,Loss,Loss
17938,5,2,6,2,Won,Loss
17939,4,0,4,2,Won,Loss
17940,4,0,6,0,Loss,Loss
17941,3,0,6,0,Loss,Loss
17942,8,2,1,2,Loss,Loss
17943,5,2,3,0,Loss,Loss
17944,8,2,3,0,Loss,Loss
17945,0,0,6,2,Loss,Loss
17946,5,2,0,0,Loss,Loss
17947,5,2,4,0,Won,Loss
17948,0,0,3,0,Loss,Loss
17949,2,0,1,2,Loss,Loss
17950,5,2,5,2,Won,Loss
17951,2,0,4,2,Loss,Loss
17952,7,0,5,0,Loss,Loss
17953,4,0,4,1,Won,Loss
17954,5,2,2,2,Loss,Loss
17955,2,0,4,0,Loss,Loss
17956,3,0,1,0,Won,Loss
17957,8,2,2,0,Loss,Loss
17958,2,0,3,0,Won,Loss
17959,5,2,1,2,Loss,Loss
17960,5,2,4,0,Won,Loss
17961,3,0,1,2,Loss,Loss
17962,2,0,1,2,Loss,Loss
17963,2,0,3,0,Loss,Loss
17964,3,0,1,2,Won,Loss
17965,3,0,5,0,Loss,Loss
17966,2,0,4,1,Loss,Loss
17967,5,2,0,0,Loss,Loss
17968,7,0,3,0,Loss,Loss
17969,0,0,4,4,Loss,Loss
17970,5,2,3,0,Loss,Loss
17971,7,0,1,2,Loss,Loss
17972,0,0,5,0,Loss,Loss
17973,3,0,0,2,Loss,Loss
17974,2,0,0,2,Loss,Loss
17975,2,0,5,2,Loss,Loss
17976,8,2,2,0,Loss,Loss
17977,2,0,3,2,Won,Loss
17978,3,0,6,0,Loss,Loss
17979,5,2,2,0,Loss,Loss
17980,8,2,6,2,Loss,Loss
17981,3,0,4,0,Loss,Loss
17982,5,2,1,0,Loss,Loss
17983,5,2,1,2,Won,Loss
17984,6,2,0,0,Loss,Loss
17985,0,0,3,0,Loss,Loss
17986,8,2,6,0,Loss,Loss
17987,2,0,3,2,Loss,Loss
17988,0,0,5,0,Loss,Loss
17989,2,0,1,0,Loss,Loss
17990,8,2,3,0,Loss,Loss
17991,2,0,5,0,Won,Loss
17992,5,2,5,2,Won,Loss
17993,10,0,1,0,Loss,Loss
17994,2,0,5,2,Won,Loss
17995,3,0,1,2,Loss,Loss
17996,8,2,6,0,Won,Loss
17997,2,0,4,0,Loss,Loss
17998,3,0,5,2,Won,Loss
17999,7,0,0,0,Loss,Loss
18000,10,0,1,0,Loss,Loss
18001,2,0,0,2,Loss,Loss
18002,0,0,1,0,Loss,Loss
18003,2,0,4,0,Loss,Loss
18004,0,0,2,2,Loss,Loss
18005,2,0,3,0,Won,Loss
18006,5,2,1,2,Loss,Loss
18007,5,2,2,2,Loss,Loss
18008,5,2,6,0,Loss,Loss
18009,3,0,5,0,Loss,Loss
18010,7,0,6,2,Loss,Loss
18011,5,2,2,2,Won,Loss
18012,2,0,4,4,Loss,Loss
18013,7,0,1,0,Loss,Loss
18014,2,0,1,2,Loss,Loss
18015,3,0,1,2,Loss,Loss
18016,7,0,2,0,Won,Loss
18017,4,0,4,0,Loss,Loss
18018,0,0,0,0,Loss,Loss
18019,2,0,1,2,Loss,Loss
18020,8,2,0,2,Loss,Loss
18021,0,0,4,1,Loss,Loss
18022,0,0,1,2,Won,Loss
18023,5,2,3,2,Loss,Loss
18024,2,0,3,2,Loss,Loss
18025,3,0,4,2,Loss,Loss
18026,5,2,5,0,Won,Loss
18027,10,0,5,2,Loss,Loss
18028,3,0,2,0,Loss,Loss
18029,3,0,1,2,Loss,Loss
18030,0,0,0,0,Loss,Loss
18031,8,2,6,0,Loss,Loss
18032,8,2,6,0,Loss,Loss
18033,2,0,1,2,Loss,Loss
18034,3,0,4,0,Loss,Loss
18035,2,0,0,0,Loss,Loss
18036,10,0,1,0,Loss,Loss
18037,8,2,5,0,Won,Loss
18038,5,2,4,0,Loss,Loss
18039,3,0,4,0,Loss,Loss
18040,7,0,3,0,Loss,Loss
18041,5,2,4,0,Won,Loss
18042,5,2,2,2,Loss,Loss
18043,8,2,6,0,Loss,Loss
18044,8,2,2,2,Loss,Loss
18045,10,0,6,0,Loss,Loss
18046,8,2,5,2,Loss,Loss
18047,1,1,6,0,Won,Loss
18048,0,0,4,4,Loss,Loss
18049,5,2,2,0,Loss,Loss
18050,2,0,0,2,Won,Loss
18051,10,0,1,0,Loss,Loss
18052,2,0,6,0,Loss,Loss
18053,5,2,1,2,Loss,Loss
18054,2,0,0,0,Loss,Loss
18055,5,2,4,2,Loss,Loss
18056,8,2,0,0,Loss,Loss
18057,7,0,4,2,Won,Loss
18058,3,0,4,2,Won,Loss
18059,5,2,5,0,Loss,Loss
18060,5,2,1,2,Loss,Loss
18061,5,2,4,0,Loss,Loss
18062,10,0,5,0,Loss,Loss
18063,0,0,1,2,Loss,Loss
18064,3,0,4,2,Loss,Loss
18065,3,0,5,2,Won,Loss
18066,6,2,5,0,Loss,Loss
18067,8,2,4,0,Loss,Loss
18068,5,2,3,2,Loss,Loss
18069,3,0,3,2,Loss,Loss
18070,5,2,6,2,Loss,Loss
18071,3,0,1,2,Loss,Loss
18072,5,2,0,0,Loss,Loss
18073,2,0,1,2,Loss,Loss
18074,3,0,1,4,Loss,Loss
18075,3,0,4,2,Won,Loss
18076,5,2,5,0,Loss,Loss
18077,2,0,1,0,Loss,Loss
18078,2,0,5,0,Loss,Loss
18079,5,2,6,0,Won,Loss
